#OTU ID	MQ201019-23	MQ201019-24	MQ201019-25	MQ201019-26	MQ201019-27	MQ201019-28	MQ201019-29	MQ201019-30	MQ201019-31	MQ201019-32	MQ201019-33	MQ201019-34	MQ201019-35	MQ201019-36	MQ201019-37	MQ201019-38	MQ201019-39	MQ201019-40	MQ201019-41	MQ201019-42	MQ201019-43	MQ201019-44	MQ201019-45	MQ201019-46	MQ201019-47	MQ201019-48	MQ201019-49	MQ201019-50	MQ201019-51	MQ201019-52	MQ201019-53	MQ201019-54	MQ201019-55	MQ201019-56	MQ201019-57	MQ201019-58	MQ201019-59	MQ201019-60	MQ201019-61	MQ201019-62	MQ201019-63	MQ201019-64	MQ201019-65	MQ201019-66	MQ201019-67	MQ201019-68	MQ201019-69	MQ201019-70	MQ201019-71	MQ201019-72	MQ201019-73	MQ201019-74	MQ201019-75	MQ201019-76	MQ201019-77	MQ201019-78	MQ201019-79	MQ201019-80	MQ201019-81	MQ201019-82	MQ201019-83	MQ201019-84	MQ201019-85	MQ201019-86	MQ201019-87	MQ201019-88	MQ201019-89	MQ201019-90
ASV4023	1	1	0	0	0	0	0	0	0	0	0	0	2	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2
ASV2373	2	0	0	0	0	0	0	0	4	10	2	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	3	2	0	1	1	2	0	0	0	1	0	1	0	0	0	0	0	0
ASV4561	1	3	0	0	1	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV2013	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	13	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1951	1	1	11	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	1	0
ASV321	3	1	1	3	2	3	0	0	8	12	10	17	14	15	10	6	6	4	14	7	0	0	0	0	0	0	0	0	38	39	35	44	8	12	6	4	0	0	8	6	0	0	0	0	0	0	0	0	7	5	10	8	9	9	5	11	5	9	5	17	9	8	11	10	8	13	15	20
ASV2278	1	3	0	0	0	0	0	0	0	0	0	1	1	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	2	0	0	0	0	1	0	2	0	0	0	0	3	0	2	1	2	3	0	0	0	0	1	0	0	1	0	0	0	0
ASV1949	4	0	3	6	2	4	0	0	3	3	1	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	3	3	1	1	2	0	0	0	1	0	1	0	0	1	0
ASV1445	3	0	0	1	1	2	0	0	0	2	0	0	3	1	4	4	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	4	1	0	2	1	2	0	0	1	0	0	0	0	1	4	2	1	3	3	0	3	3	6	3	2	0	2	2	2	3	1	0	0	1	4
ASV1581	1	1	0	1	39	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4551	2	0	2	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV843	3	1	1	5	8	2	0	3	11	7	4	14	5	2	3	7	9	4	3	4	0	0	0	0	0	0	0	0	7	8	4	7	2	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	4	3	1	1	1	3	4	3	1	3	0	1	1	1	1	5	1	0	3	2
ASV3799	3	2	2	2	1	1	0	0	0	0	0	0	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
ASV1488	1	3	2	0	1	2	0	0	2	1	0	1	1	1	1	3	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	3	1	1	2	0	0	0	2	1	0	2	1	2	1	2	2	3	3	2	2	0	0	0	0	1	2	0	0	0	0	1	0
ASV971	3	0	0	0	0	0	0	0	1	4	5	4	12	13	16	15	18	15	14	16	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	5	4	0	1	1	2	0	0	0	0	0	0	1	1	1	1	1	2	0	1	1	2	1	1	1	1	1	1	0	0	1	0
ASV1709	1	2	0	3	3	4	1	0	1	1	1	7	4	4	2	2	3	1	1	2	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	1	2	1	2	3	1	1	0	1	1	1	3	0	5	1	2	1	2	0	0	3	2	4	1	2	1	0	2	0	0	0	5	0
ASV273	1	0	6	8	6	7	0	0	0	1	0	1	34	34	37	48	43	37	23	33	0	0	0	0	0	0	0	0	0	0	0	0	9	8	4	2	0	0	2	3	0	0	0	0	0	0	0	0	45	38	21	34	23	30	34	36	0	0	0	0	0	0	0	0	1	0	0	0
ASV4307	1	0	0	0	0	0	7	4	1	0	0	0	1	3	0	3	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV583	4	2	4	4	1	3	1	1	8	7	2	4	2	1	3	0	4	3	2	1	0	0	0	0	0	0	0	0	2	0	0	0	17	20	11	9	3	5	5	2	5	7	4	1	1	1	2	3	7	8	11	11	11	5	7	14	1	3	3	1	3	7	6	3	3	3	4	4
ASV901	2	2	2	3	3	0	0	0	2	5	7	9	7	5	3	8	11	10	9	8	0	0	0	0	0	0	0	0	4	13	7	6	1	0	0	0	1	1	1	4	0	0	0	0	0	0	0	0	2	2	2	2	1	0	1	1	0	0	2	2	1	0	0	2	0	0	0	0
ASV3174	1	0	1	0	1	1	0	0	1	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	4	2	6	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV2468	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	3	1	0	5	9	5	6	1	7	4	10
ASV3126	1	1	1	1	1	0	0	0	0	0	0	0	2	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	2	1	6	4	0	0	1	1	0	0	2	0	2	4	1	1	2	5	0	0	0	0	1	0	2	0	1	0	0	0
ASV328	2	3	1	6	3	6	2	0	9	9	8	13	0	1	0	1	0	2	0	3	0	0	0	0	0	0	0	0	16	10	15	16	60	45	27	27	0	0	0	0	0	0	1	1	0	0	0	0	13	11	22	24	13	18	19	29	0	1	0	2	8	8	6	7	6	8	7	10
ASV3430	2	0	0	4	1	0	0	1	1	1	0	2	2	0	2	3	2	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	1	1	0	0	3	2	1	0	2	0	0	0	1	0	0	1	1	0	2	1	0	1	0	2	0	0	0	1
ASV1543	1	1	1	0	0	1	0	0	0	4	2	2	2	4	8	5	10	12	5	3	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	2	6	0	0	0	0	0	0	0	0
ASV3128	1	1	6	7	5	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2289	2	3	1	1	3	0	0	0	0	3	1	2	1	0	1	0	1	2	2	0	0	0	1	0	0	0	0	0	1	0	2	2	3	1	4	1	0	0	0	1	4	3	0	2	1	0	0	0	3	0	1	0	1	0	1	1	1	0	1	1	0	1	0	1	0	0	0	1
ASV584	2	8	2	5	2	3	0	0	7	3	5	5	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	9	2	7	5	25	15	4	15	3	7	0	1	5	5	0	3	1	1	0	0	4	6	14	6	11	10	36	11	1	0	0	0	4	6	8	4	5	7	6	1
ASV1940	2	2	1	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	6	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	1	1	1	1	0	1	1	2	4	0	1	0	1	1	0	2
ASV1976	3	1	1	1	1	1	0	0	4	1	1	4	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	2	0	0	2	0	0	1	0	0	0	0	0	0	7	1	5	7	1	3	5	7	2	0	1	1	0	0	1	1	0	0	0	0
ASV1015	5	6	5	6	3	4	0	0	3	4	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	2	0	3	3	13	5	6	12	11	9	11	9	2	6	6	7	0	0	1	0	0	0	0	0
ASV1838	3	1	0	0	0	6	20	29	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2375	1	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1355	4	3	3	0	1	1	0	0	0	0	0	0	0	0	1	1	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	6	6	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	4	2	4	2	7	4	1	8	4	1	1	4
ASV1222	1	2	0	1	0	0	0	0	3	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	7	2	2	2	1	0	3	8	1	3	2	0	4	0	2	3	1	4	5	4	2	2	6	5	0	3	4	3	1	5
ASV2620	1	0	0	0	0	2	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	4	2	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ASV1522	4	3	2	2	3	3	4	3	1	2	2	2	2	2	1	4	4	3	0	1	0	0	0	0	2	1	2	1	1	1	1	3	0	0	0	1	0	1	3	4	0	0	0	0	0	0	0	0	1	3	0	1	1	0	1	3	2	2	2	2	1	1	1	1	2	3	2	2
ASV3285	3	3	0	0	3	3	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	2	4
ASV4294	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1251	1	0	4	6	3	6	12	15	0	1	0	1	3	6	2	4	3	2	1	5	0	0	0	0	0	0	0	0	1	4	1	2	2	4	1	1	0	0	2	2	0	0	0	0	0	0	0	0	1	1	4	1	1	3	0	3	0	2	0	2	0	0	0	0	0	0	0	0
ASV4410	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	4	3	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	1	1	1	0	1	2	3
ASV3037	1	1	1	1	0	1	1	0	1	3	0	1	2	1	0	3	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	1	1	3	5	0	0	0	1	1	0	0	0	0	0	0	0
ASV4235	1	2	2	0	3	0	0	0	1	1	0	6	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1303	3	1	0	1	0	0	0	0	2	0	2	1	1	1	0	1	1	1	3	1	0	0	0	0	0	0	0	0	1	0	2	6	3	1	1	1	1	5	1	2	2	3	1	2	1	2	6	4	0	3	2	2	3	1	3	4	1	2	0	3	0	1	2	4	3	1	2	1
ASV716	1	3	5	0	2	2	0	0	45	56	25	52	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	2	0	0	2	4	1	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV2645	1	4	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	10	13	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	1	1
ASV3835	3	3	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	4	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1291	2	1	2	2	2	2	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	4	11	1	1	1	2	1	0	0	3	1	3	7	5	2	4	2	5	2	3	2	6	0	0	0	1	1	0	0	2	1	0	2	0
ASV4309	1	2	0	2	2	0	0	0	1	6	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV820	5	1	10	11	7	16	0	0	1	4	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	27	30	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2945	1	1	0	1	0	0	10	13	0	0	0	0	3	3	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	1	2	1	2	1	1	0	2	1	0	0	1	0	0	0	0	0	0	0
ASV3947	2	2	1	1	0	0	1	0	3	1	2	1	0	3	4	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	2	1	1	1	3	3	3	1	5	1	0	0	0	1	2	0	3	2	0	1	1	0	0	2	0	1	2	0	1
ASV4574	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	3	0	4	1	0	0	0	0	0	0	0	1	0	0	0
ASV4380	1	1	2	1	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1017	1	0	0	0	2	2	0	0	0	0	0	0	17	14	15	16	14	9	14	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1733	2	2	12	9	11	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	2	0	6	3	0	0	0	1	1	0	1	0	0	2	0	1	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0
ASV2109	1	0	0	0	0	0	0	0	0	3	0	0	4	4	0	6	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	2	0	1	0	0	9	7	2	4	6	8	4	10	0	0	0	0	0	0	0	0	0	0	1	0
ASV3434	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	1
ASV4513	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	2	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV1801	1	0	0	0	0	1	10	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	5	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	5	2	3	2	2	0	0	0	0	0	1	1	0	0	0	1	0
ASV2546	1	1	0	0	0	0	0	0	3	5	0	4	0	0	0	2	1	2	0	1	0	0	0	0	0	0	0	0	4	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2	0	1
ASV3864	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	1	4	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
ASV523	2	1	4	0	2	1	4	3	4	1	5	5	5	1	6	3	5	3	5	5	0	0	4	4	4	4	5	4	3	0	2	1	9	5	2	0	59	56	23	18	1	0	3	3	1	4	1	3	3	7	3	11	2	9	2	11	7	3	9	9	9	8	6	6	8	5	6	8
ASV3389	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	1	1	6	1	1	0	0	0	1	0	0	0	0
ASV863	1	1	1	4	0	1	1	0	10	13	4	8	2	2	0	5	1	3	7	5	0	0	0	0	0	0	0	0	0	0	0	0	16	14	9	8	12	11	4	7	0	0	3	3	1	0	0	0	2	3	1	5	3	2	5	1	0	0	1	1	0	1	0	0	1	0	1	0
ASV1405	1	4	1	1	2	1	0	0	4	3	2	8	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	7	2	2	4	1	2	1	1	1	0	3	2	1	1	0	0	1	1	1	0	2	3	1	1	0	0	0	1	3	2	8	4	2	0	3	2
ASV1219	1	0	0	0	1	0	21	19	3	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	15	9	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
ASV1132	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	15	19	33	4	6	16	17
ASV1332	4	1	1	2	3	3	0	1	3	3	1	7	0	0	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	2	3	0	2	1	0	2	0	5	5	2	3	5	4	0	0	0	3	3	2	8	2	2	3	6	2	0	2	0	4	2	0	0	0	0	1	1	0
ASV989	1	0	3	0	1	0	52	44	5	2	5	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	2	3	3	3	1	0	0	0	0	0	0	0	0	0	1	1	2	0	0	1	3	2	0	0	1	0	0	0	0	0	0	0	0	0
ASV2124	8	8	0	0	0	0	0	0	1	0	1	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	4	4	6	11	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV781	3	1	0	2	3	5	0	1	0	0	0	0	1	3	2	3	5	2	1	0	0	0	0	0	0	0	0	0	0	1	2	0	21	17	22	25	2	12	4	3	0	0	6	6	2	2	1	1	1	2	1	0	2	1	2	3	0	0	2	0	0	2	3	3	1	1	2	3
ASV2210	2	4	7	9	6	9	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV702	1	1	0	1	1	1	0	0	2	2	1	5	2	8	3	5	5	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	3	4	0	7	4	5	0	0	6	7	3	1	0	2	11	15	14	24	9	12	16	17	2	6	6	6	3	2	1	2	0	2	1	3
ASV988	5	3	4	7	1	2	0	0	1	4	1	3	2	5	6	10	6	6	9	4	0	0	0	0	0	0	0	0	4	7	2	5	3	0	1	0	2	3	6	7	0	0	0	0	0	0	0	0	0	3	2	3	2	1	2	4	1	1	0	0	2	1	0	1	0	2	1	1
ASV1684	1	0	0	0	1	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	4	5	1	0	1	2	2	5	3	1	1	0	0	0	0	1	3	4	3	1	4	3	7	2	3	5	7	2	1	1	1	2	1	3	1
ASV1374	1	1	17	12	21	41	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3487	2	2	0	0	0	0	0	0	0	0	2	1	0	0	1	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	2	1	0	1	1	0	3	0	1	0	2	1	1	1	1	0	0	0	1	0	1	1	0	0
ASV750	2	4	2	5	0	1	0	0	5	13	1	8	4	1	0	2	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	4	3	0	0	0	0	3	0	3	0	0	0	0	0	0	0	2	5	16	17	22	11	20	32	2	2	1	2	0	0	0	1	0	0	0	0
ASV1271	1	1	1	0	1	0	3	0	1	1	1	1	3	2	2	2	3	1	2	2	0	0	0	0	0	0	0	0	0	2	2	1	2	0	2	0	5	2	4	1	0	0	2	2	4	5	5	5	3	2	1	2	0	2	1	2	2	1	1	2	3	1	6	2	0	3	1	3
ASV2518	1	6	1	1	6	4	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	6	5	3	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	1	1
ASV2505	3	3	5	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	2	2	4	4	2	3	2	2	2	6
ASV346	3	1	0	0	0	0	19	26	2	1	3	2	20	16	20	29	21	12	14	32	1	0	0	0	0	1	0	0	21	27	31	25	0	0	1	1	3	9	15	17	0	0	0	1	0	0	0	0	1	0	8	4	3	5	1	4	5	4	5	3	13	16	13	9	12	12	13	15
ASV2870	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	1	2	0	1	0	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	1	2	1	0	3	2	1	0	0	3	1
ASV3195	1	5	0	0	0	0	0	0	0	1	0	1	3	0	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	1	2	2	0	0	1	2	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV1172	1	3	0	0	0	0	1	0	10	8	1	3	3	6	4	8	6	3	4	2	2	3	1	7	1	1	5	3	1	1	0	1	0	0	0	0	3	3	5	6	1	0	5	2	0	0	0	0	1	2	1	4	2	5	2	3	0	2	1	0	3	4	3	2	0	0	4	3
ASV3503	2	2	1	0	2	2	0	1	2	1	0	2	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ASV2417	1	1	1	1	0	1	2	3	0	0	0	0	0	3	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	1	3	3	3	0	0	1	0	2	1	0	1	1	0	0	1	0	0	1	0	0	0	2	1	2	1	1	1	0	1	1	3	1	1	1	0
ASV2008	1	1	0	1	0	0	0	0	2	3	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	5	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	3	5	3	3	6	6	0	0	0	0	0	0	0	1	0	0	0	0
ASV1454	1	1	2	3	0	2	0	0	4	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	9	4	7	7	6	12	3	12	1	2	1	2	0	0	0	0	0	0	0	0
ASV3521	1	1	0	0	0	0	8	7	0	0	1	0	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3777	2	8	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	11	5	4	1	0	0	1	1	0	0	2	0	0	2	1	1	1	0	2	3	1	4	1	1	0	0	0	0	1	0	0	1	0	0	0	0
ASV1579	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	25	11	10	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
